"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","LUX","Luxembourg","2017","2017",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2000","2000",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2001","2001",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2002","2002",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2003","2003",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2004","2004",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2005","2005",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2006","2006",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2007","2007",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2008","2008",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2009","2009",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2010","2010",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2011","2011",-6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2012","2012",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2013","2013",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2014","2014",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2015","2015",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2016","2016",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2017","2017",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2018","2018",-5.7,"P","Provisional value"
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2000","2000",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2001","2001",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2002","2002",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2003","2003",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2004","2004",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2005","2005",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2006","2006",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2007","2007",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2008","2008",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2009","2009",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2010","2010",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2011","2011",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2012","2012",-3.6,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2013","2013",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2014","2014",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2015","2015",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2016","2016",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2017","2017",-3.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2000","2000",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2001","2001",-2.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2002","2002",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2003","2003",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2004","2004",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2005","2005",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2006","2006",-2.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2007","2007",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2008","2008",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2009","2009",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2010","2010",-2.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2011","2011",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2012","2012",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2013","2013",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2014","2014",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2015","2015",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2016","2016",-2.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2017","2017",-2.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2000","2000",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2001","2001",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2002","2002",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2003","2003",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2004","2004",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2005","2005",-1.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2006","2006",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2007","2007",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2008","2008",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2009","2009",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2010","2010",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2011","2011",-1.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2012","2012",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2013","2013",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2014","2014",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2015","2015",-1.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2016","2016",-1.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2017","2017",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2000","2000",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2001","2001",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2002","2002",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2003","2003",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2004","2004",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2005","2005",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2006","2006",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2007","2007",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2008","2008",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2009","2009",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2010","2010",-1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2011","2011",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2012","2012",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2013","2013",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2014","2014",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2015","2015",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2016","2016",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","MEX","Mexico","2017","2017",-0.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2000","2000",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2001","2001",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2002","2002",-4.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2003","2003",-4.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2004","2004",-4.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2005","2005",-4.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2006","2006",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2007","2007",-4.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2008","2008",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2009","2009",-4.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2010","2010",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2011","2011",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2012","2012",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2013","2013",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2014","2014",-3.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2015","2015",-3.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2016","2016",-3.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2017","2017",-3.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2000","2000",-4.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2001","2001",-4.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2002","2002",-4.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2003","2003",-4.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2004","2004",-4.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2005","2005",-4.2,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2006","2006",-4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2007","2007",-4.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2008","2008",-3.8,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2009","2009",-3.9,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2010","2010",-3.7,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2011","2011",-3.5,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2012","2012",-3.3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2013","2013",-3.4,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2014","2014",-3.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2015","2015",-3.1,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2016","2016",-3,,
"EVIEHO40","Males at age 40","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2017","2017",-2.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2000","2000",-4.3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2001","2001",-4.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2002","2002",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2003","2003",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2004","2004",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2005","2005",-4,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2006","2006",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2007","2007",-3.9,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2008","2008",-3.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2009","2009",-3.7,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2010","2010",-3.5,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2011","2011",-3.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2012","2012",-3.2,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2013","2013",-3.1,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2014","2014",-3,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2015","2015",-2.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2016","2016",-2.8,,
"EVIEHO60","Males at age 60","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2017","2017",-2.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2000","2000",-3.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2001","2001",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2002","2002",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2003","2003",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2004","2004",-3.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2005","2005",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2006","2006",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2007","2007",-3.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2008","2008",-3.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2009","2009",-3.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2010","2010",-3.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2011","2011",-3.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2012","2012",-3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","NLD","Netherlands","2013","2013",-3,,
